100,-44.90453695055051,-270.5845828575907,0.01613715081901161
103.1283160672185,-44.66277738928152,-270.6633499764532,0.01630413956286692
106.3544957486011,-44.39254062810554,-270.4094218878137,0.01636005095687681
109.6816005273138,-44.11932377429704,-270.7170024634604,0.01608228639773279
113.1127876593921,-43.83951037461643,-270.6751785725048,0.01634090416628509
116.6513131698196,-43.5901512782045,-270.7177789771891,0.0157707685561279
120.3005349423324,-43.33413009629389,-270.9424286256328,0.01613696918697736
124.0639159058832,-43.05423324334735,-270.6773542093472,0.01619284238082941
127.9450273207873,-42.80407535848702,-270.6855133624426,0.01594502938327651
131.9475521676706,-42.5364988106294,-270.8788873251308,0.0159265178441987
136.0752886424333,-42.29533931162581,-270.6189694979485,0.01613077422355037
140.3321537605485,-42.01558773980403,-270.8435641843205,0.01633162473763623
144.7221870741134,-41.73803112984356,-270.7415330640335,0.01632372517453091
149.2495545051829,-41.48487394726352,-270.8646828711073,0.01593402889400075
153.9185522990205,-41.20675445698929,-270.8436636198008,0.01612165727982711
158.7336111010209,-40.9469983503925,-270.7631290012473,0.01580053851479262
163.6993001611702,-40.68374241652143,-270.8881947048116,0.01604275954252778
168.8203316700363,-40.40996522318375,-270.8950196736658,0.01622675294858281
174.1015652304015,-40.15945567158181,-270.783309454065,0.01598283627036872
179.548012468783,-39.88088017476151,-270.8814073234714,0.015876496769888
185.1648417912154,-39.61863711362975,-270.9373568757575,0.01600645842764044
190.9573832878097,-39.34171926168665,-270.9430505705631,0.01603461858307209
196.9311337907422,-39.0631267600096,-270.9082678533567,0.0158783484323871
203.0917620904735,-38.81338879404689,-270.9580790579989,0.01603951752499592
209.4451143151469,-38.54458613149119,-270.9758037904684,0.0157910798163047
215.9972194782717,-38.27168589969485,-271.0468906644905,0.01576300698475457
222.7542951999556,-38.02428572607074,-271.014150013327,0.01591183553172445
229.7227536071151,-37.7596516523069,-271.0533202998661,0.01605152014394752
236.9092074182632,-37.48791566144926,-271.0585725778563,0.01623419676311394
244.320476218649,-37.20605052811745,-271.1391551846714,0.01632616750867141
251.9635929317016,-36.92958211024089,-271.1463067043708,0.01585356762365745
259.845810492925,-36.67527212213769,-271.1016274983028,0.01594891708682808
267.9746087325692,-36.403171017084,-271.1588468875048,0.01626051704032586
276.357701473616,-36.14975513914909,-271.2394142973301,0.01605416614731857
285.0030438518108,-35.87175312620376,-271.2903000844478,0.01647098080512132
293.9188398646887,-35.59625735097481,-271.2909534361495,0.01605617839050106
303.1135501567579,-35.34298344629847,-271.3531460862988,0.01609333457787759
312.5959000482281,-35.08153094810869,-271.3530260646206,0.01640547835145239
322.374887814903,-34.82226330298268,-271.3938516995693,0.0158749958978416
